x,y,r
72,4,30916.223727669865
73,4,110327.24399135378
74,4,168314.71669531253
71,5,13767.541748933483
72,5,226825.21910981563
73,5,1116536.416590433
74,5,3006454.2160414318
75,5,5101698.406388403
76,5,2745245.353708701
149,5,2015999.6871946566
150,5,1146371.9303295151
151,5,591033.7431177308
152,5,197472.01874108438
153,5,31797.18843057062
72,6,742668.2790432435
73,6,4289328.713945764
74,6,12518985.820202583
75,6,23500282.38611459
76,6,21896857.678956296
77,6,6627071.081387881
147,6,9698283.345939219
148,6,23997588.78782489
149,6,26238693.096011028
150,6,18285336.813188292
151,6,8427237.76751741
152,6,2489922.1464711344
153,6,346675.7591613984
154,6,13209.442921613592
72,7,1377026.0357409883
73,7,9944796.586655414
74,7,30042856.0353906
75,7,55572831.810128465
76,7,57515206.85745907
77,7,31644488.004015
146,7,1088367.7969919145
147,7,34867264.79888581
148,7,65827080.909338936
149,7,71366742.01373476
150,7,54070484.33936857
151,7,25591293.447439104
152,7,7653817.042088651
153,7,1057326.192821147
154,7,38256.35512141558
72,8,625404.91837087
73,8,12062662.257660214
74,8,40376697.06707764
75,8,76030677.38424274
76,8,82673044.05725889
77,8,52721922.01374163
78,8,12357050.226649547
146,8,5031318.737605039
147,8,56033877.75678195
148,8,103305222.99922283
149,8,112032150.21010555
150,8,85703888.15862718
151,8,40691575.1691502
152,8,12174440.315855855
153,8,1668493.652247772
154,8,58458.556833608556
73,9,5056695.563836148
74,9,28613403.80915627
75,9,61433434.43088742
76,9,71218571.88834485
77,9,49398501.85693439
78,9,16847077.27025648
108,9,132871.58456074446
109,9,8015313.670947365
110,9,14871270.806290109
111,9,18244222.279063553
112,9,18394910.28900326
113,9,13490745.523843795
114,9,2457531.638222404
146,9,6312683.5439904
147,9,55934068.77943379
148,9,100866856.20351452
149,9,107406174.97963797
150,9,79880903.31667677
151,9,37385931.981773704
152,9,11005684.151056247
153,9,1470911.184952374
154,9,47723.160792193456
74,10,1681768.3420652822
75,10,21603326.486512214
76,10,31847661.070372824
77,10,25226682.934669755
78,10,10302451.326641623
108,10,4758213.057752295
109,10,11510080.540054211
110,10,16896566.999807928
111,10,21176877.707521074
112,10,27887515.289100852
113,10,31103342.201219216
114,10,21520480.11056586
115,10,3000224.9256010447
146,10,3834171.3363632187
147,10,35256232.02992821
148,10,61271208.206779346
149,10,61216619.52812567
150,10,40036310.42295461
151,10,17442359.26606371
152,10,4738971.022389919
153,10,558937.8569128597
154,10,10746.086851038155
77,11,1377828.5776246907
78,11,1428167.851625518
107,11,189941.50140977377
108,11,1225541.1530477714
109,11,2365089.050063445
110,11,5926528.877799779
111,11,18444391.42822274
112,11,42697867.392628685
113,11,60219174.3427183
114,11,50055071.219061226
115,11,18618086.71570909
147,11,14599627.170276139
148,11,28080600.009143747
149,11,25905772.038658585
150,11,12222494.01988992
151,11,4223644.083591288
152,11,824109.6678804269
153,11,41269.54871505743
110,12,3353644.0403428143
111,12,22802443.92241113
112,12,58732609.100246
113,12,84526564.72024794
114,12,72853753.29548877
115,12,32091618.69197189
147,12,706524.7481175065
148,12,6985061.037733601
149,12,6789290.953162206
150,12,1751532.349045326
151,12,198560.28972117975
111,13,8972481.85949815
112,13,35724690.38735424
113,13,57998753.683594584
114,13,54073451.91349516
115,13,27313615.19798509
116,13,1102059.3182664383
148,13,113818.65929594263
149,13,500199.77407521475
112,14,1635402.8253711686
113,14,15681363.116157819
114,14,19676751.916407652
115,14,11708423.145685537
116,14,1560872.1320075705
116,15,20209.360061446823
107,25,23790.172977559436
75,26,8304121.038672723
76,26,19805366.059454218
77,26,18054344.18122196
78,26,7940779.088799262
107,26,1765306.1574769425
108,26,13497079.730578076
109,26,24684961.22447281
110,26,23813230.220586695
111,26,10682694.158100683
74,27,17554179.66678664
75,27,52788283.46778248
76,27,66698147.61279564
77,27,49117572.16471006
78,27,18597113.10105955
107,27,1834032.28897632
108,27,32615675.682708383
109,27,67490745.77036385
110,27,78555908.25573587
111,27,57245053.37487064
112,27,24487701.208248947
113,27,3983484.6396309845
73,28,7171334.7457301915
74,28,38780422.11539701
75,28,87395405.01482473
76,28,101495402.37379734
77,28,69823959.69606426
78,28,22144884.47098422
108,28,42362089.78510611
109,28,96393575.94195078
110,28,117613770.44004409
111,28,90112065.63214312
112,28,43640672.45157805
113,28,12446760.877778187
114,28,1009754.5839690696
147,28,344776.67374299886
148,28,796824.0589508724
149,28,499811.93293055415
150,28,248604.19038511484
151,28,81780.30646784099
152,28,13959.646237624976
73,29,9818138.089269811
74,29,39713519.47560592
75,29,86466862.44359326
76,29,97157367.04101783
77,29,62966244.14247972
78,29,14090374.581748039
108,29,32548112.41064418
109,29,85499576.62963787
110,29,106988477.66713163
111,29,80698085.66676712
112,29,38072501.04650907
113,29,11397366.424922543
114,29,1380596.6034161262
146,29,2301448.6035749726
147,29,4672781.968586631
148,29,4321847.883646005
149,29,2451412.3281395347
150,29,1051101.2613116708
151,29,270565.6222110579
152,29,34913.43763301431
73,30,5960059.830707518
74,30,24179494.977675032
75,30,57061427.59557879
76,30,62900026.60157867
77,30,37125602.68420152
78,30,1087346.1142316759
108,30,12267769.10455181
109,30,48117332.88320127
110,30,61721686.214984745
111,30,42136967.71058193
112,30,15773121.38862504
113,30,3580458.2973930687
114,30,86210.4034956079
145,30,4129034.122774232
146,30,13163975.403420113
147,30,14965175.083316782
148,30,11453768.880740056
149,30,6394467.017507461
150,30,2513359.6692742836
151,30,549268.2696704781
152,30,61731.72128384003
72,31,152066.25438294816
73,31,2681165.506258153
74,31,10268997.40299071
75,31,24574297.57578393
76,31,25641641.877725124
77,31,12110210.149841122
109,31,15816148.174181081
110,31,23166628.39504087
111,31,15206048.286771446
112,31,4659281.049937703
113,31,742212.6839162968
144,31,5193514.507295476
145,31,20268102.205167398
146,31,31303778.796038654
147,31,29947011.2335102
148,31,20659753.87317
149,31,10792041.408147983
150,31,3692858.9511677353
151,31,664734.0944545075
152,31,58181.75724193614
72,32,88755.83471841406
73,32,778054.5531087441
74,32,2765699.8050610516
75,32,6472046.774129133
76,32,5905555.415910831
77,32,972309.8000263246
109,32,1595712.8464462813
110,32,4643253.387366465
111,32,3066148.4862097595
112,32,629839.9577120072
143,32,4646088.456987292
144,32,23409283.307485506
145,32,40251573.608824484
146,32,46406903.45753922
147,32,37585546.40458112
148,32,21551112.609159842
149,32,9309934.258994082
150,32,2604659.2226801864
151,32,370933.481351617
152,32,25754.10089218621
72,33,18156.21586960914
73,33,108589.2218021335
74,33,339724.46985549654
75,33,717543.9175713677
76,33,397543.6825941475
110,33,121693.8774995401
111,33,134069.57278160937
143,33,18912250.35012642
144,33,34629506.096199095
145,33,42522510.24894862
146,33,37834674.23924163
147,33,24586278.802236076
148,33,11059132.003723007
149,33,3839581.995570641
150,33,861289.6204691977
151,33,96890.1313769854
142,34,7912497.502156042
143,34,18684098.643811006
144,34,21939686.443179768
145,34,18922624.730797306
146,34,11065321.152083833
147,34,4456241.636034703
148,34,672096.7317738151
2,35,10615.41231461255
140,35,76757.73909940943
141,35,3242922.6758102253
142,35,2521093.3443735875
2,36,11490.810275006106
45,36,11635.439552020907
46,36,11432.274905338647
139,36,2476786.829884449
140,36,1857674.3668371495
137,37,493938.7928542136
138,37,1551925.3536573094
136,38,70239.82239297195
2,45,10063.182692369497
45,45,10224.753275159677
2,46,14812.019787206993
45,46,14133.795518260551
2,47,17614.332797282434
45,47,15568.61300085833
2,48,17414.195155724272
44,48,10478.226479728179
45,48,17259.959332662034
76,48,19149.74319474255
77,48,88126.20841616407
78,48,155629.716345019
2,49,11917.380744005215
45,49,12739.526723225781
76,49,80415.91320023213
77,49,557989.6980135723
78,49,2068067.2520140756
79,49,4574045.641094386
80,49,7474708.1175145535
81,49,6914948.012489693
82,49,2146802.800714748
126,49,106415.15649723855
127,49,981017.1385787546
128,49,3067966.345111303
129,49,4071644.9722509235
130,49,234793.37626056
76,50,190792.12829661602
77,50,1464362.4889720778
78,50,6115512.644528435
79,50,15318389.25990745
80,50,29091253.27675619
81,50,36930529.41539902
82,50,35752642.497353986
83,50,20165648.53309498
84,50,6121517.171022948
126,50,361383.69734141
127,50,4778239.456836099
128,50,17673944.983649373
129,50,33787200.92186856
130,50,39346598.651895046
131,50,28434979.026332624
132,50,10541602.591056094
75,51,15105.486260339789
76,51,323036.3650966389
77,51,2692911.9564114357
78,51,11868378.756947432
79,51,30033642.80715272
80,51,56517006.4099932
81,51,72529623.88316818
82,51,72872889.43722531
83,51,49365614.68167461
84,51,29823383.966404356
85,51,10285305.980655234
86,51,4352418.157679537
87,51,807445.7453062572
88,51,140510.40684169624
126,51,807097.1962824068
127,51,10166596.709946945
128,51,37571349.42648313
129,51,71306076.94589819
130,51,83954647.68525873
131,51,67063082.45687519
132,51,33893513.7937903
133,51,8338490.156862331
134,51,850205.0969465415
135,51,24973.42691381635
75,52,10685.770265719457
76,52,273472.9514686625
77,52,2507733.7432528343
78,52,11327924.963837154
79,52,29105013.209986296
80,52,55106495.126993716
81,52,71537534.12844422
82,52,72545178.47710337
83,52,50128346.38415761
84,52,32118463.25508581
85,52,13739082.359403223
86,52,7998751.704097783
87,52,4464118.8899388965
88,52,3350209.4403900756
89,52,1587170.0165216075
90,52,529653.8947883637
91,52,156210.8705669467
126,52,438900.7210797621
