x,y,r
2,2,104070.14743371501
252,2,115589.96044030845
253,2,431013.41181131965
229,99,10440.527210884196
25,104,12207.842365685414
26,104,10479.176327317466
25,105,13518.294170653317
26,105,11645.982638236248
149,151,11054.57470141894
149,152,11499.313451915636
167,157,12239.615847268844
168,157,11864.175942614555
166,158,15591.21610349463
167,158,27105.572686796746
168,158,27905.725673735767
169,158,20512.869495982282
170,158,10647.217612741282
166,159,18742.29577262901
167,159,30101.97187247689
168,159,32164.76959059531
169,159,23891.2643803657
170,159,12299.107952500262
137,160,19963.703120709215
138,160,24871.134316352684
139,160,21602.242212966703
140,160,10150.332349909768
167,160,15085.414862982008
168,160,16441.609019860072
169,160,11758.400313277294
136,161,15381.198029428517
137,161,29487.717135457515
138,161,36311.701581798945
139,161,32193.959620488615
140,161,15898.076348914938
136,162,11502.447846665014
137,162,21645.557028861713
138,162,26661.9115996045
139,162,22610.530287032998
138,163,11577.751790958468
46,164,12355.889766108783
45,165,11727.983679073717
46,165,19851.226975140802
47,165,15865.768411908539
45,166,11698.944111356588
46,166,18065.788869248372
47,166,13457.452276535534
133,183,13626.646313254845
134,183,17293.90715376811
135,183,12266.885516284503
133,184,18609.20448508401
134,184,21266.659977015202
135,184,14267.277916829951
133,185,12006.962413579422
134,185,11620.220377151614
237,202,14919.462307811069
238,202,13726.680669279307
236,203,14376.607385620846
237,203,20910.850115418543
238,203,17895.860179674077
239,203,11519.089111803896
236,204,14784.820765404173
237,204,18094.789269486046
238,204,13605.81015843134
236,205,13017.187256051398
237,205,12157.919458177546
60,228,11412.886801357992
61,228,11128.505914887224
75,228,12307.848089408715
76,228,13133.671013677447
60,229,14765.61769200585
61,229,13057.245123714762
59,230,10075.289842750153
60,230,14335.13816446181
61,230,12174.665800065
2,252,54526.34363599867
252,252,80068.9409370112
253,252,276407.4690989161
2,253,200924.89370633446
252,253,296183.5227509197
253,253,1540647.826380512
