x,y,r
2,2,41065.656674536796
3,2,23701.750772930278
251,2,24844.202369687566
252,2,46024.019805382246
253,2,179699.59652022377
2,3,23701.750772930278
3,3,14540.656813034893
251,3,15501.150129761165
252,3,27340.916373550786
253,3,61443.773088810165
2,251,11761.237189355676
252,251,16344.479928986817
253,251,30892.67126440382
2,252,22497.199392938815
3,252,14203.472820882958
251,252,15974.104811931555
252,252,29838.72515321758
253,252,114405.35185580271
2,253,87099.53962850255
3,253,33314.7167951579
251,253,28217.056523799678
252,253,106968.03519370753
253,253,739204.5594579877
