x ,	 y, 	 r 
2 , 2 , 37186296.69281702
3 , 2 , 12778745.455957687
379 , 2 , 13302719.563961484
380 , 2 , 41705281.16625525
381 , 2 , 180417646.27302003
2 , 3 , 12812204.361906739
3 , 3 , 5288605.658589456
379 , 3 , 5594939.259624912
380 , 3 , 14825700.454747159
193 , 93 , 10491.585952643101
205 , 93 , 16450.39973724255
206 , 93 , 16338.528070902401
191 , 94 , 15247.367234904785
192 , 94 , 41767.547953618705
193 , 94 , 42375.674427127524
194 , 94 , 28841.600398811577
195 , 94 , 16863.732223956365
203 , 94 , 11705.1506746661
204 , 94 , 18392.52870171473
205 , 94 , 26314.991319944686
206 , 94 , 31310.40084759525
207 , 94 , 24050.10387752132
218 , 101 , 32038.54366265432
219 , 101 , 52005.911519736626
220 , 101 , 53890.99075982069
221 , 101 , 42857.81746999864
222 , 101 , 26670.95612530191
223 , 101 , 12929.242163610277
216 , 102 , 11491.812678271097
217 , 102 , 57178.277222105244
218 , 102 , 113068.83334941877
219 , 102 , 151733.2561226911
220 , 102 , 162439.89114034595
221 , 102 , 134685.6091064235
222 , 102 , 82207.12658990794
223 , 102 , 38606.95452229734
224 , 102 , 13480.511552941958
215 , 103 , 16061.103942447347
216 , 103 , 51820.55965450476
217 , 103 , 131516.93861228132
218 , 103 , 220673.66626482154
219 , 103 , 290463.3095402742
220 , 103 , 319644.9803668698
221 , 103 , 271093.3141226076
222 , 103 , 161049.25924406058
223 , 103 , 72898.77883807183
224 , 103 , 27053.52176418879
214 , 104 , 10334.882543375596
215 , 104 , 28614.39518789681
216 , 104 , 65539.14593353783
217 , 104 , 128992.63710930562
218 , 104 , 182678.50908716553
219 , 104 , 264304.2884749215
220 , 104 , 346496.88233153644
221 , 104 , 338881.07091116
222 , 104 , 212668.3671795539
223 , 104 , 96487.09339567937
224 , 104 , 40192.41772529942
219 , 105 , 39321.87131421431
220 , 105 , 273173.2459048354
221 , 105 , 401042.84444080817
222 , 105 , 291873.4398308537
223 , 105 , 141895.2928202243
224 , 105 , 65659.20191819682
225 , 105 , 17835.113140780362
220 , 106 , 312176.7702252046
221 , 106 , 585186.6602236859
222 , 106 , 455151.66330723424
223 , 106 , 229587.35505107907
224 , 106 , 107504.11520553184
225 , 106 , 29754.438578098758
220 , 107 , 461936.5410966159
221 , 107 , 789200.0922066732
222 , 107 , 609930.5272271615
223 , 107 , 311235.44818150485
224 , 107 , 141215.61512164085
225 , 107 , 38192.35639774065
220 , 108 , 512931.4809051286
221 , 108 , 746500.5055394835
222 , 108 , 542813.0130845835
223 , 108 , 261938.37399062896
224 , 108 , 104837.75554407216
225 , 108 , 24440.71512514747
219 , 109 , 75894.80842091373
220 , 109 , 377140.360314382
221 , 109 , 443395.14628299675
222 , 109 , 269939.0018456795
223 , 109 , 95121.52826074851
224 , 109 , 16214.601484102743
219 , 110 , 84466.4281381636
220 , 110 , 194491.68890403936
221 , 110 , 175074.51797463026
222 , 110 , 75038.66589941047
217 , 111 , 15083.744973696783
218 , 111 , 11601.132386444071
219 , 111 , 39528.7979930231
220 , 111 , 54488.84620367569
221 , 111 , 23228.085358416116
217 , 112 , 12223.003658538168
219 , 112 , 10403.647182983728
3 , 115 , 64343.15846284188
3 , 116 , 219435.3864281957
3 , 117 , 285844.8665099
3 , 118 , 277952.9743784432
3 , 119 , 196755.4446762289
379 , 119 , 172159.4728177747
3 , 120 , 53992.645417629275
69 , 120 , 10069.917439761479
294 , 120 , 17936.865620170156
295 , 120 , 24895.88245836316
296 , 120 , 25260.82312739227
297 , 120 , 16332.987178001924
379 , 120 , 292050.52452602115
68 , 121 , 10213.412442585844
69 , 121 , 11430.661809199994
296 , 121 , 16368.145898794566
297 , 121 , 25799.809767075974
298 , 121 , 26009.997885542783
299 , 121 , 15541.024032377201
379 , 121 , 312918.65434291237
131 , 122 , 20187.943973202815
132 , 122 , 46123.160840070035
133 , 122 , 68727.11009809069
134 , 122 , 71049.98801488928
135 , 122 , 46024.15787151479
299 , 122 , 17403.009904879706
300 , 122 , 12247.941041074504
379 , 122 , 292437.38024113607
129 , 123 , 19993.77074955667
130 , 123 , 61079.237357880775
131 , 123 , 128665.3080691201
132 , 123 , 206270.53907062497
