x,y,r
2,2,31649329.59267613
252,2,35288284.963264145
253,2,300411721.9296649
2,3,12319140.69958974
252,3,14136922.97332042
253,3,71220305.79426944
92,23,52434.08336112031
91,24,66808.22098374716
92,24,125120.724105804
91,25,85837.95899038797
92,25,138879.0543783016
91,26,173090.66850169055
92,26,203997.27928719996
112,26,67110.99376613012
113,26,61617.89668974496
114,26,29456.658925777367
90,27,10648.040993254108
91,27,109469.83356585873
92,27,95779.88436914167
93,27,27790.23384084679
110,27,752990.5591878585
111,27,1402745.767762638
112,27,1189865.7426047653
113,27,769453.6079262369
114,27,314539.6847356157
115,27,40240.559053104516
90,28,25976.86087999123
91,28,29151.933405767926
92,28,16847.701263673905
97,28,12659.720639705178
110,28,2179638.3943526195
111,28,3439992.621925398
112,28,2812197.254043067
113,28,1826641.1797512
114,28,761091.4324914729
115,28,93063.4791031788
89,29,11975.191962326968
90,29,17806.226405187215
91,29,17083.472816946283
99,29,13713.495845586573
101,29,10729.784125021379
109,29,301629.35012843646
110,29,3053878.6897312943
111,29,4648533.035880206
112,29,3796596.9993486884
113,29,2448511.90547726
114,29,1008332.075716858
115,29,119022.31794063945
90,30,14609.959677614635
91,30,13800.353531151577
99,30,12079.688450831023
101,30,10065.873890957468
109,30,405970.6829834888
110,30,1916762.8261855925
111,30,2671130.288396329
112,30,2162435.9629089106
113,30,1347255.1812702385
114,30,499704.2799931469
115,30,48716.85442324249
64,31,52671.04359593983
65,31,126038.6848701142
66,31,158681.96946334472
67,31,18891.425103056245
99,31,10234.582663265866
101,31,10085.341462528891
108,31,36271.540995399075
109,31,371364.8986900619
110,31,732814.5028705759
111,31,501492.07081037073
112,31,160361.39747180417
63,32,43283.6851297974
64,32,347871.21499006334
65,32,844933.6341433947
66,32,1266587.137599099
67,32,997461.9713030068
107,32,11664.483211224018
108,32,91020.54015774661
109,32,592893.1247610715
110,32,853648.9660840903
111,32,382976.766946321
63,33,82025.10029400678
64,33,765740.2691089407
65,33,1849646.6773710842
66,33,2788509.756730969
67,33,2304096.3750975253
68,33,254013.69575933763
107,33,12151.480684373691
108,33,109995.95929205786
109,33,610546.0076203167
110,33,728855.4169942881
111,33,273429.3821351435
63,34,71946.54226328142
64,34,1063163.0765202858
65,34,2505569.1118364553
66,34,3571664.0263509275
67,34,2907583.2736448264
68,34,629142.123523182
107,34,11000.791306691654
108,34,93982.2869915131
109,34,343575.64087190485
110,34,89284.37140780687
64,35,457931.5833430155
65,35,1350513.8001988016
66,35,2004435.505128042
67,35,1910616.0734246438
68,35,671601.5616407427
69,35,22051.069949850586
108,35,91574.97150567416
109,35,339438.35615261295
110,35,125034.83333361917
66,36,518656.4144627468
67,36,1074968.7312983912
68,36,669306.4013756535
69,36,65961.46914014628
108,36,39919.334698056016
109,36,100223.15073792083
66,37,218704.040429906
67,37,909322.3584634737
68,37,759794.5623301156
69,37,111661.92669162317
67,38,353456.0768113008
68,38,491498.85884803656
69,38,97629.24883404482
68,39,321413.5489775608
69,39,86694.99748201245
67,40,109196.74449019588
68,40,330665.47970416583
69,40,79351.60286336989
68,41,28434.3889554966
69,41,32182.746449493105
108,43,14705.841147366795
108,44,17376.727756902626
108,45,47296.6306210155
108,46,112335.76567003243
109,46,169938.407615859
108,47,121979.04144262905
109,47,167997.20023917302
97,48,16858.7900400031
98,48,14394.615973628574
108,48,123440.91958469151
109,48,179891.5528422054
93,49,11521.206963760686
94,49,13501.523409202222
95,49,15306.89733570962
96,49,28692.24166813433
97,49,58032.20987169901
98,49,37100.89222833311
108,49,155536.23273475852
109,49,399223.93532260053
110,49,215760.21930829948
111,49,589854.6825355534
112,49,1069392.4041946551
113,49,1263640.3295120182
114,49,670003.8961791071
115,49,25210.249920842012
94,50,10575.757526619638
95,50,17579.155159397225
96,50,55613.76842588055
97,50,145255.60810102444
98,50,250544.10706288577
99,50,325990.82421645185
