x,y,r
765,37,31083.370757411467
330,38,12805.546129146547
331,38,32813.66910356516
332,38,57240.232535364776
333,38,52225.657576465775
368,38,49827.70981656402
752,38,11086.41660339976
753,38,15665.696244152023
754,38,24854.87221027288
755,38,44327.017274302736
756,38,32112.446771699644
764,38,76363.66759284283
765,38,728498.3196453399
307,39,171440.29730133107
308,39,417328.6924021968
309,39,382727.84187957656
310,39,244570.97861392528
311,39,114348.51127597773
312,39,38079.049536216626
329,39,13375.300040558468
330,39,50088.208692028915
331,39,140813.2773930748
332,39,289433.6389728787
333,39,429026.0380182932
334,39,425160.81205941946
335,39,184778.21637955023
367,39,161828.06164037896
368,39,326556.15386959014
369,39,121347.02114975819
514,39,16871.728207048553
515,39,40015.753044884965
516,39,86102.54185099353
517,39,165843.58169948377
518,39,250244.458303728
519,39,246898.87813813903
520,39,48566.75376762764
596,39,14764.900622518791
597,39,149712.80983784713
598,39,347527.1480299836
599,39,345206.9433581503
678,39,32514.770594098256
679,39,66839.36747571541
680,39,47624.98790614345
681,39,15395.992049295164
751,39,15213.318901851784
752,39,37545.99877559066
753,39,77678.71358974474
754,39,177723.8474459959
755,39,381291.24068283173
756,39,609724.5587435106
757,39,581959.7302527691
758,39,76735.24924395
763,39,731940.1697573685
764,39,1343457.8483270183
765,39,2421588.225022456
2,40,16411.47683136689
306,40,972578.0683759323
307,40,1921906.7436869808
308,40,2087216.692130736
309,40,1610084.790731269
310,40,940050.3538566297
311,40,407604.0637617089
312,40,127015.71191857867
313,40,29577.340037583763
329,40,29596.751013187895
330,40,118784.06319224415
331,40,351065.75781220244
332,40,758522.1074638104
333,40,1218496.8635136066
334,40,1467648.9655036686
335,40,1283542.5521745381
336,40,666505.8003576774
366,40,60279.9383527037
367,40,623863.1343249028
368,40,850249.819221865
369,40,424302.67926897015
513,40,12655.507568964611
514,40,43263.232735595724
515,40,115724.30747973574
516,40,278991.54854786315
517,40,573711.8763119527
518,40,953733.826232583
519,40,1241929.3570079315
520,40,1229220.7951194437
521,40,816572.8133375011
522,40,81356.69743350917
596,40,69758.47250119294
597,40,483034.37373825035
598,40,1042267.4061725312
599,40,1182040.2383009328
600,40,470587.5088759349
676,40,677912.048569595
677,40,1093627.533398599
678,40,1046938.9754044499
679,40,745394.2774043235
680,40,412971.31781736953
681,40,172837.1278540405
682,40,48415.90176660844
751,40,26272.347792005356
752,40,73780.86918270218
753,40,199776.32398988935
754,40,531183.3724255603
755,40,1156938.391196844
756,40,1887381.258703432
757,40,2173148.1353449468
758,40,1548069.5367176821
759,40,351721.5253382493
761,40,107044.22186305723
762,40,1362199.3786402538
763,40,3199050.333670589
764,40,3957073.579514483
765,40,5286939.585629307
