x,y,r
98,8,10255.697861038932
99,8,39034.76561263841
100,8,63147.97625673835
101,8,40800.62371174706
198,8,22556.94067176456
199,8,52983.37876162509
200,8,37327.5517366733
201,8,16483.914251365157
98,9,37668.728547425475
99,9,126203.47993239344
100,9,210951.92250145975
101,9,181244.41048020453
102,9,83459.51243600268
197,9,73938.72857415189
198,9,204704.64748574846
199,9,270097.7816963982
200,9,193182.72038731497
201,9,110900.00247571844
202,9,26886.75004164334
98,10,59615.578079351515
99,10,208119.65949206677
100,10,353728.1418460922
101,10,319717.0710562656
102,10,172834.9952208661
197,10,177322.25530584872
198,10,385216.22408895585
199,10,475414.9562850095
200,10,337445.9841654429
201,10,194112.8139087936
202,10,44272.27459473625
98,11,36009.59046618768
99,11,173026.6872953793
100,11,309657.0063176342
101,11,297206.9100210248
102,11,179555.3335375532
197,11,280419.4960290471
198,11,578826.6859631366
199,11,703431.2325608036
200,11,504972.46183940466
201,11,300474.99120320356
202,11,67025.97327318287
99,12,80158.57657923257
100,12,167074.90772327207
101,12,179238.46815150074
102,12,117656.6455356318
197,12,304525.66112717753
198,12,611290.3233569673
199,12,729836.4299178008
200,12,511978.4197728823
201,12,289285.55042612884
202,12,62516.55518679344
148,13,10498.160051037568
149,13,41804.130534068776
150,13,67702.25471207808
151,13,42343.493648154086
197,13,250660.1056444638
198,13,493276.1078232656
199,13,578919.9020934716
200,13,381314.77966678666
201,13,180511.52975166577
202,13,37262.72944895293
148,14,37027.547794368795
149,14,129328.81150773732
150,14,217863.03651814404
151,14,187606.25294630084
152,14,89071.7895559302
197,14,154142.3613370458
198,14,322113.9266054907
199,14,383381.2985685612
200,14,246935.80341802008
201,14,107297.39140511912
202,14,23125.25105310203
148,15,57839.08214411124
149,15,211330.08795475122
150,15,362781.58838845714
151,15,330999.474267149
152,15,181952.9001386192
197,15,50882.922602025836
198,15,138912.7287757328
199,15,171930.8407282022
200,15,96336.97750546063
201,15,17682.71057772319
148,16,35349.560565057654
149,16,181013.2144857713
150,16,328546.8784848341
151,16,316469.167438659
152,16,192845.51740838424
198,16,20758.807148615106
199,16,32346.611815417025
200,16,18372.007594291787
149,17,75660.21490554778
150,17,170705.42669027072
151,17,187817.2704453842
152,17,126175.58482626351
99,37,83553.65858592221
100,37,189851.6269291417
101,37,208551.8540309903
102,37,139911.42122068637
146,37,147366.35170477774
147,37,247352.9969716124
148,37,263008.8215402154
149,37,161082.8761235495
150,37,55009.88410760576
98,38,24548.684797219255
99,38,206529.27764075607
100,38,387913.3338254556
101,38,379604.04414414207
102,38,236316.19423819176
146,38,249578.63091397827
147,38,444117.27767501725
148,38,509267.6615151792
149,38,330654.5824532846
150,38,143641.1257156251
151,38,20672.889935704945
98,39,56861.94714037892
99,39,271600.54832217866
100,39,483908.9179784682
101,39,448803.28051167395
102,39,259011.4643026085
146,39,263581.9297286508
147,39,502280.0187230519
148,39,602518.6592482051
149,39,397943.8190479027
150,39,180732.47847257022
151,39,33789.323741579276
197,39,26693.043313008682
198,39,30074.16122086884
199,39,18322.36889186148
98,40,39879.170171148675
