x,y,r
2,2,3263.315847798829
3,2,1673.8149099496475
187,2,1674.4054305331972
188,2,3400.837652203959
189,2,5587.782407686425
2,3,1673.8149099496472
3,3,1246.4892136294077
187,3,1273.0793641519547
188,3,1832.66658481261
189,3,2039.2624480745299
52,46,106.42731890957322
53,46,106.598367213667
52,47,130.69359958030316
53,47,130.0797991609292
93,47,103.85050412261388
94,47,111.67720394672192
95,47,110.31883223458091
103,47,108.58277001764746
104,47,104.64078149204168
52,48,119.28715740267079
53,48,119.50854907410398
108,49,131.14037661396588
109,49,141.9420735704321
110,49,132.24807314155072
105,50,103.25195785805079
106,50,210.2703654220024
107,50,277.42628013406824
108,50,306.6026948950809
109,50,279.27771043795735
110,50,219.9969878007232
111,50,133.85932355579945
104,51,139.14550414245028
105,51,225.93534184469368
106,51,327.8462313308619
107,51,363.9664461898656
108,51,366.2886580277212
109,51,322.91570110065845
110,51,255.95109541211016
111,51,157.55766234871123
104,52,122.99421240628632
105,52,181.3749765796959
106,52,249.9909652828971
107,52,276.4949124068796
108,52,295.39838705427155
109,52,291.29755479242345
110,52,262.77411838918846
111,52,181.86379217931326
112,52,120.14958200471935
107,53,124.0545891992183
108,53,173.55358143845888
109,53,231.1186426442664
110,53,261.5614019130451
111,53,214.5494496806555
112,53,159.34980658038262
108,54,127.70131208988788
109,54,231.3169822221858
110,54,296.86265098379374
111,54,262.1863302967402
112,54,196.4603982675381
113,54,104.02921815504278
108,55,158.38152843619955
109,55,288.94038847915925
110,55,354.5945117367465
111,55,295.9427355367826
112,55,196.33193737166528
140,55,104.92836408276139
141,55,100.5287260776008
2,56,128.83091222087467
3,56,146.63063968067314
108,56,189.32881981791007
109,56,313.2448248649768
110,56,337.8720933382798
111,56,242.54686005125401
112,56,130.5584463191059
137,56,130.48023072637977
138,56,178.6921038152245
139,56,210.16650610523905
140,56,211.0838643863125
141,56,192.59380983690434
142,56,160.6481580391424
143,56,126.05429162033995
2,57,173.5443634880096
3,57,199.18006891987724
108,57,171.51728909770532
109,57,216.32596834544384
110,57,164.12701943679343
138,57,157.1217137508319
139,57,214.47698597305617
140,57,234.2835785902607
141,57,227.4440065899663
142,57,202.02832838711686
143,57,173.79423976882595
144,57,153.7973848807358
145,57,134.93731209897607
146,57,110.03902889807401
2,58,188.6318180483336
3,58,220.1364745942607
108,58,106.27358240431128
138,58,104.46989414742218
139,58,149.3273459553977
140,58,169.70938040198703
141,58,177.89757709446624
142,58,176.98677693772228
143,58,174.2370596152
144,58,177.40083708911118
145,58,179.15277498421764
146,58,169.67440940849036
147,58,153.87235849563123
148,58,128.1896185174892
187,58,139.52005207132433
188,58,132.40081800353903
189,58,131.44403503556632
2,59,182.35619936243006
3,59,211.94002726420607
138,59,101.44155502823037
139,59,124.61658282815654
140,59,119.7491752593204
141,59,112.57429266358925
142,59,116.59012909802213
143,59,132.55507212657048
144,59,156.79579237270127
145,59,178.40646673058905
146,59,187.30256259958205
147,59,187.86164598063195
148,59,173.61566372959908
149,59,144.15841669966608
150,59,109.6836742308781
187,59,174.0035962133612
188,59,159.4992933722798
189,59,163.83536801985474
2,60,150.3692114201285
3,60,174.26922533571815
65,60,128.2202877446418
66,60,197.56358750956582
67,60,244.86906833446207
68,60,244.91817852309683
69,60,198.36105609912767
70,60,108.9444219794962
138,60,118.37244240678442
139,60,130.52432459021045
140,60,101.66553359444109
144,60,105.59839789512135
145,60,138.63011027981898
146,60,164.1603246733365
147,60,180.67630440483003
148,60,177.61992738364756
149,60,152.80650675095586
150,60,117.79210108261515
187,60,185.39978622728526
188,60,161.89542428858573
189,60,169.03027692412107
3,61,106.69912719757498
64,61,128.51363901639616
65,61,203.07682772564556
66,61,296.4990048093211
67,61,371.73591640234963
68,61,397.29426024841405
69,61,363.3130480843495
70,61,250.85053638844232
71,61,144.99501671869194
111,61,123.86545012845225
112,61,133.3446602595821
113,61,113.26440937734695
138,61,110.34193825082473
139,61,122.71005976717444
146,61,108.07842039301495
147,61,143.87816741763578
148,61,166.2169060368793
149,61,162.2648126075147
150,61,134.4352031197798
187,61,179.00168664738513
188,61,163.62985717539894
189,61,164.71510852612857
63,62,124.88771434776137
64,62,159.6712827871295
65,62,210.87586472595854
66,62,285.81272907835626
67,62,349.96929879383055
68,62,369.9117301865205
69,62,344.63373629205813
70,62,252.91300098914917
71,62,162.20369383578299
72,62,106.07279881763056
110,62,122.02898217948675
111,62,194.82417213172292
112,62,224.8622013818209
113,62,193.53333878486453
114,62,124.91536571359
147,62,135.42780434664124
148,62,208.27445080722478
149,62,252.59420258995522
150,62,243.48904881564886
151,62,208.36974141324978
152,62,176.31989323762818
153,62,133.91164178806756
187,62,146.86179112115124
188,62,138.53887630919277
189,62,133.18560955419338
61,63,144.95175655067197
62,63,218.16817094890294
63,63,237.01672261695452
