x,y,r
2,2,40534.56667802161
3,2,23428.090918709302
475,2,24807.035590506403
476,2,45942.86592699985
477,2,178600.4791769795
2,3,23464.846439088014
3,3,14411.791587034368
475,3,15507.105446353866
476,3,27345.363773678502
477,3,61553.328347983756
2,475,11669.1827267732
475,475,10759.74552944505
476,475,18584.0710080891
477,475,35318.758049427706
2,476,21653.388729097762
3,476,12502.42746316446
475,476,18945.226875474644
476,476,33637.30166680948
477,476,120369.58770718574
2,477,82311.14252030206
3,477,26568.138954260896
475,477,39876.97567284206
476,477,123773.83471199483
477,477,768841.794779564
